month,pnl_dollars,pnl_r,n_trades,win_rate
2026-01,3005.3359878573283,0.6010671975714657,4,1.0
2026-02,-5861.253410699952,-1.1722506821399903,4,0.25
2026-03,2198.308482172662,0.4396616964345324,6,0.8333333333333334
2026-04,2136.7521367521367,0.42735042735042733,3,0.6666666666666666
