,equity
2023-11-10,981472.2452005817
2023-11-13,981472.2452005817
2023-11-14,981472.2452005817
2023-11-15,981472.2452005817
2023-11-16,981472.2452005817
2023-11-17,981472.2452005817
2023-11-20,981472.2452005817
2023-11-21,981472.2452005817
2023-11-22,981472.2452005817
2023-11-23,981746.016894544
2023-11-24,981746.016894544
2023-11-27,981746.016894544
2023-11-28,981746.016894544
2023-11-29,982259.715524681
2023-11-30,982259.715524681
2023-12-01,982051.3821913478
2023-12-04,982635.7590547943
2023-12-05,977274.0154425951
2023-12-06,977274.0154425951
2023-12-07,977274.0154425951
2023-12-08,977274.0154425951
2023-12-11,977274.0154425951
2023-12-12,977274.0154425951
2023-12-13,977274.0154425951
2023-12-14,977274.0154425951
2023-12-15,972203.5929073838
2023-12-18,972203.5929073838
2023-12-19,972203.5929073838
2023-12-20,973872.0158086835
2023-12-21,973872.0158086835
2023-12-22,973872.0158086835
2023-12-25,968872.0158086835
2023-12-26,968872.0158086835
2023-12-27,968872.0158086835
2023-12-28,968872.0158086835
2023-12-29,968872.0158086835
2024-01-01,968872.0158086835
2024-01-02,968872.0158086835
2024-01-03,968872.0158086835
2024-01-04,968872.0158086835
2024-01-05,968872.0158086835
2024-01-08,971214.0232436277
2024-01-09,971214.0232436277
2024-01-10,969876.2306014872
2024-01-11,973825.8458011025
2024-01-12,975305.3755803668
2024-01-15,975305.3755803668
2024-01-16,975305.3755803668
2024-01-17,975305.3755803668
2024-01-18,975305.3755803668
2024-01-19,975305.3755803668
2024-01-22,975305.3755803668
2024-01-23,975305.3755803668
2024-01-24,975305.3755803668
2024-01-25,975305.3755803668
2024-01-26,975305.3755803668
2024-01-29,975305.3755803668
2024-01-30,975305.3755803668
2024-01-31,975305.3755803668
2024-02-01,975305.3755803668
2024-02-02,977481.8889781828
2024-02-05,980704.3506772607
2024-02-06,980704.3506772607
2024-02-07,980704.3506772607
2024-02-08,980704.3506772607
2024-02-09,980704.3506772607
2024-02-12,980704.3506772607
2024-02-13,980704.3506772607
2024-02-14,980704.3506772607
2024-02-15,981354.4037975108
2024-02-16,978214.5564843689
2024-02-19,977022.2487920611
2024-02-20,977022.2487920611
2024-02-21,976057.9391634843
2024-02-22,976916.1164394347
2024-02-23,976448.0862633155
2024-02-26,976448.0862633155
2024-02-27,976448.0862633155
2024-02-28,976448.0862633155
2024-02-29,976448.0862633155
2024-03-01,976448.0862633155
2024-03-04,974980.4711378943
2024-03-05,976807.3942148173
2024-03-06,976807.3942148173
2024-03-07,978703.4934104686
2024-03-08,974463.1690084564
2024-03-11,969997.4991709274
2024-03-12,971361.1355345638
2024-03-13,969486.1355345638
2024-03-14,969486.1355345638
2024-03-15,969486.1355345638
2024-03-18,968508.357756786
2024-03-19,968508.357756786
2024-03-20,968508.357756786
2024-03-21,968508.357756786
2024-03-22,968508.357756786
2024-03-25,968508.357756786
2024-03-26,968508.357756786
2024-03-27,968508.357756786
2024-03-28,968508.357756786
2024-03-29,968508.357756786
2024-04-01,968508.357756786
2024-04-02,968508.357756786
2024-04-03,968508.357756786
2024-04-04,968508.357756786
2024-04-05,968508.357756786
2024-04-08,968508.357756786
2024-04-09,968508.357756786
2024-04-10,968508.357756786
2024-04-11,968274.1265371107
2024-04-12,968274.1265371107
2024-04-15,968274.1265371107
2024-04-16,968274.1265371107
2024-04-17,968274.1265371107
2024-04-18,968274.1265371107
2024-04-19,968274.1265371107
2024-04-22,963274.1265371107
2024-04-23,963274.1265371107
2024-04-24,963274.1265371107
2024-04-25,963274.1265371107
2024-04-26,963274.1265371107
2024-04-29,963274.1265371107
2024-04-30,963274.1265371107
2024-05-01,963274.1265371107
2024-05-02,963274.1265371107
2024-05-03,963274.1265371107
2024-05-06,963274.1265371107
2024-05-07,963274.1265371107
2024-05-08,963274.1265371107
2024-05-09,963274.1265371107
2024-05-10,963274.1265371107
2024-05-13,963274.1265371107
2024-05-14,963274.1265371107
2024-05-15,963274.1265371107
2024-05-16,963274.1265371107
2024-05-17,963274.1265371107
2024-05-20,963274.1265371107
2024-05-21,963274.1265371107
2024-05-22,963274.1265371107
2024-05-23,963274.1265371107
2024-05-24,963274.1265371107
2024-05-27,958773.9480294348
2024-05-28,933773.9480294348
2024-05-29,933986.0156891167
2024-05-30,933986.0156891167
2024-05-31,933986.0156891167
2024-06-03,933986.0156891167
2024-06-04,933986.0156891167
2024-06-05,933986.0156891167
2024-06-06,936298.1544174404
2024-06-07,936298.1544174404
2024-06-10,936298.1544174404
2024-06-11,936298.1544174404
2024-06-12,936298.1544174404
2024-06-13,939787.6339301757
2024-06-14,942573.31299422
2024-06-17,942573.31299422
2024-06-18,943001.4475507949
2024-06-19,943001.4475507949
2024-06-20,943001.4475507949
2024-06-21,943001.4475507949
2024-06-24,943001.4475507949
2024-06-25,943001.4475507949
2024-06-26,943001.4475507949
2024-06-27,943001.4475507949
2024-06-28,943001.4475507949
2024-07-01,943001.4475507949
2024-07-02,943001.4475507949
2024-07-03,943001.4475507949
2024-07-04,945599.0786949655
2024-07-05,944409.2789514516
2024-07-08,943425.960250837
2024-07-09,944747.6501257486
2024-07-10,944747.6501257486
2024-07-11,944747.6501257486
2024-07-12,944747.6501257486
2024-07-15,944747.6501257486
2024-07-16,944747.6501257486
2024-07-17,944747.6501257486
2024-07-18,944747.6501257486
2024-07-19,944747.6501257486
2024-07-22,944747.6501257486
2024-07-23,944747.6501257486
2024-07-24,944747.6501257486
2024-07-25,944747.6501257486
2024-07-26,944844.8554720426
2024-07-29,943647.8229057154
2024-07-30,942623.2541655168
2024-07-31,942623.2541655168
2024-08-01,942623.2541655168
2024-08-02,942623.2541655168
2024-08-05,942623.2541655168
2024-08-06,942623.2541655168
2024-08-07,942623.2541655168
2024-08-08,942623.2541655168
2024-08-09,942623.2541655168
2024-08-12,942623.2541655168
2024-08-13,942623.2541655168
2024-08-14,942623.2541655168
2024-08-15,944415.1722492615
2024-08-16,944415.1722492615
2024-08-19,945630.0665376806
2024-08-20,945630.0665376806
2024-08-21,945630.0665376806
2024-08-22,945630.0665376806
2024-08-23,945630.0665376806
2024-08-26,945630.0665376806
2024-08-27,945630.0665376806
2024-08-28,945630.0665376806
2024-08-29,945630.0665376806
2024-08-30,945630.0665376806
2024-09-02,945630.0665376806
2024-09-03,945630.0665376806
2024-09-04,946178.1309134961
2024-09-05,946178.1309134961
2024-09-06,946178.1309134961
2024-09-09,946178.1309134961
2024-09-10,946178.1309134961
2024-09-11,946178.1309134961
2024-09-12,946178.1309134961
2024-09-13,946178.1309134961
2024-09-16,946178.1309134961
2024-09-17,946178.1309134961
2024-09-18,946436.6720030622
2024-09-19,946436.6720030622
2024-09-20,946436.6720030622
2024-09-23,946436.6720030622
2024-09-24,946436.6720030622
2024-09-25,946436.6720030622
2024-09-26,946436.6720030622
2024-09-27,946436.6720030622
2024-09-30,946436.6720030622
2024-10-01,946436.6720030622
2024-10-02,946436.6720030622
2024-10-03,946436.6720030622
2024-10-04,946436.6720030622
2024-10-07,946436.6720030622
2024-10-08,946436.6720030622
2024-10-09,949103.3386697288
2024-10-10,949103.3386697288
2024-10-11,948250.330291968
2024-10-14,948250.330291968
2024-10-15,948250.330291968
2024-10-16,948250.330291968
2024-10-17,948879.5437751141
2024-10-18,948717.3189778951
2024-10-21,948191.8498089942
2024-10-22,947740.4795779357
2024-10-23,947740.4795779357
2024-10-24,946814.641127298
2024-10-25,946814.641127298
2024-10-28,946814.641127298
2024-10-29,946814.641127298
2024-10-30,947194.9467300144
2024-10-31,947194.9467300144
2024-11-01,949010.859212874
2024-11-04,958035.3447559841
2024-11-05,959313.5923647402
2024-11-06,959666.1286751672
2024-11-07,959666.1286751672
2024-11-08,959666.1286751672
2024-11-11,959666.1286751672
2024-11-12,959666.1286751672
2024-11-13,959666.1286751672
2024-11-14,959666.1286751672
2024-11-15,959666.1286751672
2024-11-18,959666.1286751672
2024-11-19,959666.1286751672
2024-11-20,959666.1286751672
2024-11-21,959666.1286751672
2024-11-22,959666.1286751672
2024-11-25,959232.0201480355
2024-11-26,959232.0201480355
2024-11-27,959232.0201480355
2024-11-28,959232.0201480355
2024-11-29,959232.0201480355
2024-12-02,959232.0201480355
2024-12-03,959232.0201480355
2024-12-04,959680.7380967534
2024-12-05,959680.7380967534
2024-12-06,959680.7380967534
2024-12-09,959680.7380967534
2024-12-10,959680.7380967534
2024-12-11,959680.7380967534
2024-12-12,959680.7380967534
2024-12-13,959680.7380967534
2024-12-16,959680.7380967534
2024-12-17,959680.7380967534
2024-12-18,957321.4242237471
2024-12-19,957321.4242237471
2024-12-20,957321.4242237471
2024-12-23,959065.817246175
2024-12-24,958611.2717916295
2024-12-25,958318.078074352
2024-12-26,958318.078074352
2024-12-27,958318.078074352
2024-12-30,958318.078074352
2024-12-31,961342.7694323767
2025-01-01,961342.7694323767
2025-01-02,962067.3237739523
2025-01-03,962692.3237739523
2025-01-06,962692.3237739523
2025-01-07,962692.3237739523
2025-01-08,962692.3237739523
2025-01-09,962692.3237739523
2025-01-10,962692.3237739523
2025-01-13,962692.3237739523
2025-01-14,967151.184533446
2025-01-15,967435.1601926752
2025-01-16,967435.1601926752
2025-01-17,967435.1601926752
2025-01-20,967435.1601926752
2025-01-21,967435.1601926752
2025-01-22,967435.1601926752
2025-01-23,967435.1601926752
2025-01-24,967435.1601926752
2025-01-27,967435.1601926752
2025-01-28,967435.1601926752
2025-01-29,967435.1601926752
2025-01-30,967435.1601926752
2025-01-31,967435.1601926752
2025-02-03,967435.1601926752
2025-02-04,967435.1601926752
2025-02-05,967435.1601926752
2025-02-06,967435.1601926752
2025-02-07,967435.1601926752
2025-02-10,967435.1601926752
2025-02-11,967435.1601926752
2025-02-12,967435.1601926752
2025-02-13,967435.1601926752
2025-02-14,967435.1601926752
2025-02-17,962435.1601926752
2025-02-18,962435.1601926752
2025-02-19,962435.1601926752
2025-02-20,962435.1601926752
2025-02-21,962435.1601926752
2025-02-24,962435.1601926752
2025-02-25,962435.1601926752
2025-02-26,962435.1601926752
2025-02-27,962435.1601926752
2025-02-28,962435.1601926752
2025-03-03,962435.1601926752
2025-03-04,962435.1601926752
2025-03-05,962435.1601926752
2025-03-06,962435.1601926752
2025-03-07,963228.9234811232
2025-03-10,963077.7822103027
2025-03-11,962926.1732994115
2025-03-12,962926.1732994115
2025-03-13,962926.1732994115
2025-03-14,962926.1732994115
2025-03-17,962926.1732994115
2025-03-18,962926.1732994115
2025-03-19,963891.2367492
2025-03-20,963891.2367492
2025-03-21,964087.8659626832
2025-03-24,967782.1204003487
2025-03-25,967782.1204003487
2025-03-26,967782.1204003487
2025-03-27,964606.3326723222
2025-03-28,964125.9405154594
2025-03-31,964125.9405154594
2025-04-01,964125.9405154594
2025-04-02,964125.9405154594
2025-04-03,964125.9405154594
2025-04-04,964125.9405154594
2025-04-07,964125.9405154594
2025-04-08,964125.9405154594
2025-04-09,964125.9405154594
2025-04-10,964125.9405154594
2025-04-11,964125.9405154594
2025-04-14,964125.9405154594
2025-04-15,964125.9405154594
2025-04-16,964125.9405154594
2025-04-17,964125.9405154594
2025-04-18,964125.9405154594
2025-04-21,964125.9405154594
2025-04-22,964125.9405154594
2025-04-23,964125.9405154594
2025-04-24,964125.9405154594
2025-04-25,964125.9405154594
2025-04-28,964125.9405154594
2025-04-29,964125.9405154594
2025-04-30,964125.9405154594
2025-05-01,964125.9405154594
2025-05-02,964125.9405154594
2025-05-05,964125.9405154594
2025-05-06,964125.9405154594
2025-05-07,964125.9405154594
2025-05-08,964125.9405154594
2025-05-09,963868.4523388961
2025-05-12,948521.9653321588
2025-05-13,948521.9653321588
2025-05-14,948521.9653321588
2025-05-15,948521.9653321588
2025-05-16,948521.9653321588
2025-05-19,948521.9653321588
2025-05-20,948521.9653321588
2025-05-21,948785.0894089555
2025-05-22,948785.0894089555
2025-05-23,949404.5995424151
2025-05-26,949404.5995424151
2025-05-27,949404.5995424151
2025-05-28,950679.2083001252
2025-05-29,950679.2083001252
2025-05-30,950679.2083001252
2025-06-02,950679.2083001252
2025-06-03,951705.5127416949
2025-06-04,955763.2088134837
2025-06-05,957059.9918480347
2025-06-06,957059.9918480347
2025-06-09,957059.9918480347
2025-06-10,957059.9918480347
2025-06-11,957059.9918480347
2025-06-12,960184.9918480347
2025-06-13,963264.904783358
2025-06-16,963264.904783358
2025-06-17,963264.904783358
2025-06-18,963264.904783358
2025-06-19,963264.904783358
2025-06-20,963264.904783358
2025-06-23,963264.904783358
2025-06-24,965732.4372508905
2025-06-25,966186.982705436
2025-06-26,966186.982705436
2025-06-27,966186.982705436
2025-06-30,966186.982705436
2025-07-01,966186.982705436
2025-07-02,966186.982705436
2025-07-03,966186.982705436
2025-07-04,966186.982705436
2025-07-07,966186.982705436
2025-07-08,966186.982705436
2025-07-09,966186.982705436
2025-07-10,966186.982705436
2025-07-11,966186.982705436
2025-07-14,966186.982705436
2025-07-15,966186.982705436
2025-07-16,974705.5012239545
2025-07-17,974705.5012239545
2025-07-18,974705.5012239545
2025-07-21,974705.5012239545
2025-07-22,974705.5012239545
2025-07-23,974843.2287202653
2025-07-24,973928.1960405267
2025-07-25,973928.1960405267
2025-07-28,973928.1960405267
2025-07-29,973928.1960405267
2025-07-30,976075.4353043304
2025-07-31,971075.4353043304
2025-08-01,971075.4353043304
2025-08-04,971075.4353043304
2025-08-05,971969.5708717334
2025-08-06,971969.5708717334
2025-08-07,975316.1844175501
2025-08-08,974314.9925224368
2025-08-11,973292.5206123245
2025-08-12,973292.5206123245
2025-08-13,973292.5206123245
2025-08-14,973292.5206123245
2025-08-15,973292.5206123245
2025-08-18,973292.5206123245
2025-08-19,974006.8063266102
2025-08-20,974006.8063266102
2025-08-21,974006.8063266102
2025-08-22,974006.8063266102
2025-08-25,974006.8063266102
2025-08-26,974006.8063266102
2025-08-27,974006.8063266102
2025-08-28,974006.8063266102
2025-08-29,974006.8063266102
2025-09-01,979248.6384033399
2025-09-02,979248.6384033399
2025-09-03,979248.6384033399
2025-09-04,979248.6384033399
2025-09-05,979248.6384033399
2025-09-08,979248.6384033399
2025-09-09,979781.2470989921
2025-09-10,980639.2654851003
2025-09-11,980639.2654851003
2025-09-12,980639.2654851003
2025-09-15,980639.2654851003
2025-09-16,980639.2654851003
2025-09-17,980639.2654851003
2025-09-18,980639.2654851003
2025-09-19,980639.2654851003
2025-09-22,980639.2654851003
2025-09-23,980639.2654851003
2025-09-24,980639.2654851003
2025-09-25,981430.7227715325
2025-09-26,982544.7811269702
2025-09-29,982544.7811269702
2025-09-30,982544.7811269702
2025-10-01,982321.7920109627
2025-10-02,981384.9251737082
2025-10-03,981459.1338667265
2025-10-06,981459.1338667265
2025-10-07,981217.009639987
2025-10-08,981217.009639987
2025-10-09,981217.009639987
2025-10-10,981217.009639987
2025-10-13,981217.009639987
2025-10-14,981217.009639987
2025-10-15,981217.009639987
2025-10-16,981217.009639987
2025-10-17,981217.009639987
2025-10-20,984188.2077435412
2025-10-21,984188.2077435412
2025-10-22,984188.2077435412
2025-10-23,985501.6405793622
2025-10-24,985501.6405793622
2025-10-27,986872.404644998
2025-10-28,987398.0019146226
2025-10-29,988180.3980026422
2025-10-30,986356.8337634474
2025-10-31,986356.8337634474
2025-11-03,986356.8337634474
2025-11-04,986356.8337634474
2025-11-05,986356.8337634474
2025-11-06,986356.8337634474
2025-11-07,986356.8337634474
2025-11-10,986356.8337634474
2025-11-11,986356.8337634474
2025-11-12,986356.8337634474
2025-11-13,986356.8337634474
2025-11-14,986356.8337634474
2025-11-17,986356.8337634474
2025-11-18,986356.8337634474
2025-11-19,986356.8337634474
2025-11-20,989232.3151498402
2025-11-21,989104.5196226836
2025-11-24,988535.12460489
2025-11-25,989434.5785078775
2025-11-26,990831.7020769999
2025-11-27,990831.7020769999
2025-11-28,990831.7020769999
2025-12-01,990831.7020769999
2025-12-02,992045.4117544192
2025-12-03,992045.4117544192
2025-12-04,992045.4117544192
2025-12-05,987045.4117544192
2025-12-08,982045.4117544192
2025-12-09,974367.1667818415
2025-12-10,974367.1667818415
2025-12-11,979402.1446054238
2025-12-12,979402.1446054238
2025-12-15,979402.1446054238
2025-12-16,982400.2644610791
2025-12-17,982400.2644610791
2025-12-18,982400.2644610791
2025-12-19,982400.2644610791
2025-12-22,982400.2644610791
2025-12-23,982400.2644610791
2025-12-24,982400.2644610791
2025-12-25,982400.2644610791
2025-12-26,982238.9741384984
2025-12-29,981301.4741384984
2025-12-30,981433.1149471492
2025-12-31,981433.1149471492
2026-01-01,981433.1149471492
2026-01-02,981433.1149471492
2026-01-05,981433.1149471492
2026-01-06,981433.1149471492
2026-01-07,981433.1149471492
2026-01-08,981190.375458636
2026-01-09,981190.375458636
2026-01-12,981852.5376207981
2026-01-13,981852.5376207981
2026-01-14,981474.4147308589
2026-01-15,981919.5657642452
2026-01-16,981919.5657642452
2026-01-19,981919.5657642452
2026-01-20,981919.5657642452
2026-01-21,981919.5657642452
2026-01-22,983525.6843110903
2026-01-23,983664.9877936774
2026-01-26,983992.3455489385
2026-01-27,984924.9017521025
2026-01-28,984924.9017521025
2026-01-29,984924.9017521025
2026-01-30,984924.9017521025
2026-02-02,974924.9017521025
2026-02-03,974924.9017521025
2026-02-04,974433.098473414
2026-02-05,974433.098473414
2026-02-06,974433.098473414
2026-02-09,974433.098473414
2026-02-10,974433.098473414
2026-02-11,973492.7999659514
2026-02-12,973492.7999659514
2026-02-13,973492.7999659514
2026-02-16,973492.7999659514
2026-02-17,973492.7999659514
2026-02-18,973492.7999659514
2026-02-19,973492.7999659514
2026-02-20,973492.7999659514
2026-02-23,974117.7999659514
2026-02-24,974117.7999659514
2026-02-25,969063.6483414025
2026-02-26,958507.7442019174
2026-02-27,958507.7442019174
2026-03-02,958507.7442019174
2026-03-03,958507.7442019174
2026-03-04,958507.7442019174
2026-03-05,958507.7442019174
2026-03-06,958507.7442019174
2026-03-09,958507.7442019174
2026-03-10,958507.7442019174
2026-03-11,958507.7442019174
2026-03-12,958507.7442019174
2026-03-13,959463.1990205591
2026-03-16,959463.1990205591
2026-03-17,960056.8063264951
2026-03-18,960213.6251447533
2026-03-19,960213.6251447533
2026-03-20,960213.6251447533
2026-03-23,960213.6251447533
2026-03-24,960213.6251447533
2026-03-25,960213.6251447533
2026-03-26,960762.0302930465
2026-03-27,959302.4299455227
2026-03-30,959246.4523365662
2026-03-31,959246.4523365662
2026-04-01,959246.4523365662
2026-04-02,959246.4523365662
2026-04-03,959246.4523365662
2026-04-06,959246.4523365662
2026-04-07,959246.4523365662
2026-04-08,959246.4523365662
2026-04-09,959246.4523365662
2026-04-10,959246.4523365662
2026-04-13,959246.4523365662
2026-04-14,959246.4523365662
2026-04-15,964536.1248806468
2026-04-16,964536.1248806468
2026-04-17,964536.1248806468
2026-04-20,964536.1248806468
2026-04-21,964536.1248806468
2026-04-22,959536.1248806468
2026-04-23,959536.1248806468
2026-04-24,959536.1248806468
2026-04-27,959536.1248806468
2026-04-28,959536.1248806468
2026-04-29,959536.1248806468
2026-04-30,959536.1248806468
2026-05-01,959536.1248806468
2026-05-04,961124.1988546118
2026-05-05,958685.3619134052
2026-05-06,961150.956587219
2026-05-07,962098.2144144936
