ob_confirmed,n_trades,win_rate,avg_r,total_r,profit_factor
False,41,0.2926829268292683,-0.3595579775644139,-14.741877080140968,0.2324134001397505
True,256,0.64453125,0.027974687355623855,7.161519963039707,1.2184092266771618
