timestamp,bar_idx,symbol,setup_name,direction,score,risk_reward,entry,stop,target,outcome,bars_to_resolve
2026-04-07 09:09,540,2330,OB Retest Continuation,short,7,1.522070015220715,1850.0,1856.57,1840.0,win,1
2026-04-07 09:39,570,2330,OB Retest Continuation,long,11,56.18892508143231,1850.0,1843.86,2195.0,loss,11
2026-04-07 10:39,630,2330,OB Retest Continuation,long,7,61.29597197898385,1845.0,1839.29,2195.0,open,-1
2026-04-07 11:39,690,2330,OB Retest Continuation,long,8,57.660626029654644,1845.0,1838.93,2195.0,open,-1
2026-04-07 12:29,740,2330,OB Retest Continuation,long,8,59.02192242832989,1845.0,1839.07,2195.0,open,-1
2026-04-07 12:59,770,2330,OB Retest Continuation,long,8,58.333333333333336,1845.0,1839.0,2195.0,open,-1
2026-04-09 09:17,1080,2330,OB Retest Continuation,long,10,41.06280193236691,1940.0,1933.79,2195.0,loss,56
2026-04-09 12:47,1290,2330,OB Retest Continuation,long,7,42.00988467874838,1940.0,1933.93,2195.0,open,-1
2026-04-09 12:47,1290,2330,Premium Fade,short,7,5.645889792231288,1940.0,1951.07,1877.5,loss,39
2026-04-10 09:11,1340,2330,FVG Fill @ HTF Zone,long,9,17.049533381191594,1957.5,1943.57,2195.0,open,-1
2026-04-14 11:09,1990,2330,FVG Fill @ HTF Zone,long,9,27.5,2030.0,2024.0,2195.0,open,-1
2026-04-16 11:07,2520,2330,FVG Fill @ HTF Zone,long,7,7.7784691972619,2070.0,2053.93,2195.0,loss,142
2026-04-16 11:37,2550,2330,FVG Fill @ HTF Zone,long,7,7.8125,2070.0,2054.0,2195.0,loss,112
2026-04-17 10:21,2740,2330,Liquidity-Sweep Reversal,long,8,8.827238335435112,2055.0,2039.14,2195.0,loss,65
2026-04-20 09:15,2940,2330,Liquidity-Sweep Reversal,long,8,13.229927007299226,2050.0,2039.04,2195.0,open,-1
2026-04-21 09:19,3210,2330,OB Retest Continuation,long,11,8.520998174071787,2055.0,2038.57,2195.0,open,-1
2026-04-21 09:49,3240,2330,OB Retest Continuation,long,10,13.01615798922789,2050.0,2038.86,2195.0,open,-1
2026-04-22 12:03,3640,2330,OB Retest Continuation,long,8,13.098464317976589,2050.0,2038.93,2195.0,open,-1
2026-04-22 12:33,3670,2330,OB Retest Continuation,long,7,13.181818181818182,2050.0,2039.0,2195.0,open,-1
2026-04-22 13:03,3700,2330,OB Retest Continuation,long,7,13.098464317976589,2050.0,2038.93,2195.0,open,-1
2026-04-23 10:47,3830,2330,OB Retest Continuation,long,7,21.53846153846154,2055.0,2048.5,2195.0,open,-1
2026-04-24 10:01,4050,2330,OB Retest Continuation,short,9,3.372681281618851,2170.0,2181.86,2130.0,loss,197
2026-04-24 10:11,4060,2330,Premium Fade,short,10,15.529308836395673,2170.0,2181.43,1992.5,loss,187
2026-04-24 10:31,4080,2330,OB Retest Continuation,long,9,4.782608695652174,2140.0,2128.5,2195.0,win,176
2026-04-24 12:11,4180,2330,Premium Fade,short,10,16.03432700993653,2170.0,2181.07,1992.5,loss,67
2026-04-24 12:41,4210,2330,Premium Fade,short,10,16.03432700993653,2170.0,2181.07,1992.5,loss,37
2026-04-24 13:11,4240,2330,Premium Fade,short,10,16.136363636363637,2170.0,2181.0,1992.5,loss,7
2026-04-27 09:45,4300,2330,Premium Fade,short,9,18.03751803751787,2317.5,2331.36,2067.5,open,-1
2026-04-27 10:05,4320,2330,OB Retest Continuation,long,9,4.428697962798951,2295.0,2283.71,2345.0,loss,201
2026-04-27 10:15,4330,2330,Premium Fade,short,7,18.328445747800757,2317.5,2331.14,2067.5,open,-1
2026-04-27 10:45,4360,2330,OB Retest Continuation,long,8,4.460303300624428,2295.0,2283.79,2345.0,loss,161
2026-04-27 11:15,4390,2330,OB Retest Continuation,long,7,4.516711833784938,2295.0,2283.93,2345.0,loss,131
2026-04-27 11:25,4400,2330,Trendline Break + Shift,long,8,4.2016806722688935,2300.0,2289.29,2345.0,loss,121
2026-04-27 11:55,4430,2330,Trendline Break + Shift,long,8,4.2016806722688935,2300.0,2289.29,2345.0,loss,91
2026-04-27 13:15,4510,2330,OB Retest Continuation,long,7,4.428697962798951,2295.0,2283.71,2345.0,loss,11
2026-05-07 11:03,6240,2330,Premium Fade,short,10,10.53191489361702,2322.5,2346.0,2075.0,open,-1
2026-05-07 11:33,6270,2330,Premium Fade,short,8,10.53191489361702,2322.5,2346.0,2075.0,open,-1
2026-05-08 10:07,6450,2330,OB Retest Continuation,short,7,3.2573289902280806,2290.0,2296.14,2270.0,win,16
2026-05-08 10:47,6490,2330,OB Retest Continuation,short,8,3.294892915980142,2290.0,2296.07,2270.0,loss,9
2026-05-08 12:47,6610,2330,OB Retest Continuation,short,8,3.294892915980142,2290.0,2296.07,2270.0,loss,26
2026-05-12 09:05,6920,2330,OB Retest Continuation,long,8,2.1393643031784673,2235.0,2218.64,2270.0,loss,32
2026-05-12 09:35,6950,2330,OB Retest Continuation,short,12,4.830917874396107,2225.0,2231.21,2195.0,loss,39
2026-05-12 10:05,6980,2330,OB Retest Continuation,short,11,4.76947535771068,2225.0,2231.29,2195.0,loss,9
2026-05-12 10:35,7010,2330,OB Retest Continuation,short,8,5.0,2225.0,2231.0,2195.0,loss,15
2026-05-13 09:39,7220,2330,OB Retest Continuation,long,7,2.4711696869851063,2215.0,2208.93,2230.0,win,12
2026-05-13 11:49,7350,2330,OB Retest Continuation,long,7,2.5,2215.0,2209.0,2230.0,win,77
2026-05-13 12:59,7420,2330,OB Retest Continuation,long,7,2.5,2215.0,2209.0,2230.0,win,7
2026-05-14 09:53,7500,2330,OB Retest Continuation,long,9,3.61336946702795,2230.0,2218.93,2270.0,win,213
2026-05-14 11:03,7570,2330,OB Retest Continuation,long,9,3.499562554680715,2230.0,2218.57,2270.0,win,143
