timestamp,bar_idx,symbol,setup_name,direction,score,risk_reward,entry,stop,target,outcome,bars_to_resolve
2026-04-02 09:25,290,2317,OB Retest Continuation,long,10,42.96875000000092,196.0,195.36,223.5,loss,7
2026-04-07 10:19,610,2317,OB Retest Continuation,long,12,38.08139534883661,190.75,189.89,223.5,open,-1
2026-04-07 10:59,650,2317,OB Retest Continuation,long,7,54.16666666666718,191.0,190.4,223.5,open,-1
2026-04-07 11:29,680,2317,OB Retest Continuation,long,12,37.352941176470836,191.75,190.9,223.5,open,-1
2026-04-07 11:59,710,2317,OB Retest Continuation,long,10,37.352941176470836,191.75,190.9,223.5,open,-1
2026-04-07 12:29,740,2317,OB Retest Continuation,long,8,54.16666666666718,191.0,190.4,223.5,open,-1
2026-04-07 12:59,770,2317,OB Retest Continuation,long,8,53.33333333333384,191.5,190.9,223.5,open,-1
2026-04-08 09:03,800,2317,OB Retest Continuation,long,11,12.663755458515327,194.5,196.79,223.5,open,-1
2026-04-08 09:33,830,2317,OB Retest Continuation,short,10,3.5087719298246034,200.5,201.64,196.5,open,-1
2026-04-08 11:33,950,2317,OB Retest Continuation,long,9,38.52459016393357,200.0,199.39,223.5,loss,115
2026-04-08 12:03,980,2317,OB Retest Continuation,long,9,38.52459016393357,200.0,199.39,223.5,loss,85
2026-04-08 12:33,1010,2317,OB Retest Continuation,long,8,38.52459016393357,200.0,199.39,223.5,loss,55
2026-04-08 13:03,1040,2317,OB Retest Continuation,long,8,14.06250000000005,201.0,199.4,223.5,loss,25
2026-04-08 13:03,1040,2317,Premium Fade,short,10,2.9687500000000107,200.5,202.1,195.75,open,-1
2026-04-09 09:27,1090,2317,OB Retest Continuation,long,10,14.545454545454495,199.5,197.85,223.5,open,-1
2026-04-09 09:57,1120,2317,OB Retest Continuation,long,9,14.90683229813652,199.5,197.89,223.5,open,-1
2026-04-09 10:27,1150,2317,OB Retest Continuation,long,8,15.000000000000053,199.5,197.9,223.5,open,-1
2026-04-09 12:17,1260,2317,Liquidity-Sweep Reversal,long,11,73.4848484848457,199.25,198.92,223.5,loss,64
2026-04-09 12:17,1260,2317,OB Retest Continuation,long,8,14.90683229813652,199.5,197.89,223.5,open,-1
2026-04-09 12:47,1290,2317,OB Retest Continuation,long,7,15.000000000000053,199.5,197.9,223.5,open,-1
2026-04-10 09:51,1380,2317,OB Retest Continuation,short,10,1.9230769230769302,201.75,202.66,200.0,win,203
2026-04-10 10:01,1390,2317,Premium Fade,short,10,9.3750000000002,202.0,202.64,196.0,open,-1
2026-04-10 10:41,1430,2317,OB Retest Continuation,short,7,2.5000000000000235,202.0,202.6,200.5,win,45
2026-04-13 09:15,1610,2317,OB Retest Continuation,long,8,36.9230769230766,199.5,198.85,223.5,open,-1
2026-04-13 09:35,1630,2317,Liquidity-Sweep Reversal,long,9,16.481481481481552,201.25,199.9,223.5,open,-1
2026-04-13 09:35,1630,2317,Premium Fade,short,8,9.523809523809593,202.0,202.63,196.0,loss,232
2026-04-13 09:55,1650,2317,OB Retest Continuation,short,9,2.459016393442568,202.0,202.61,200.5,win,77
2026-04-15 09:03,2130,2317,OB Retest Continuation,long,11,7.848837209302331,210.0,208.28,223.5,loss,6
2026-04-15 09:33,2160,2317,Premium Fade,short,9,11.516853932584446,210.75,211.64,200.5,open,-1
2026-04-22 12:13,3650,2317,OB Retest Continuation,long,9,1.9662921348314908,221.75,220.86,223.5,win,74
2026-04-22 12:53,3690,2317,OB Retest Continuation,long,8,3.2786885245900907,221.5,220.89,223.5,win,34
2026-04-22 13:23,3720,2317,OB Retest Continuation,long,8,3.2786885245900907,221.5,220.89,223.5,win,4
2026-04-23 09:37,3760,2317,Trendline Break + Shift,short,10,4.044117647058783,229.0,230.36,223.5,win,16
2026-04-23 09:57,3780,2317,OB Retest Continuation,long,11,12.931034482758722,225.25,223.8,244.0,loss,8
2026-04-23 10:27,3810,2317,OB Retest Continuation,short,8,1.75,225.25,226.25,223.5,win,1
2026-04-23 11:17,3860,2317,OB Retest Continuation,long,8,2.37226277372262,220.25,218.88,223.5,win,53
2026-04-23 11:47,3890,2317,OB Retest Continuation,long,7,2.3381294964029005,220.25,218.86,223.5,win,23
2026-04-23 12:37,3940,2317,OB Retest Continuation,short,7,1.988636363636374,225.25,226.13,223.5,win,1
2026-04-24 09:21,4010,2317,Unicorn (Breaker × FVG),short,12,2.604166666666722,224.75,225.23,223.5,win,3
2026-04-24 09:21,4010,2317,Breaker Block,short,9,2.604166666666722,224.75,225.23,223.5,win,3
2026-04-24 09:51,4040,2317,Unicorn (Breaker × FVG),short,13,2.8409090909091055,224.75,225.19,223.5,win,1
2026-04-24 09:51,4040,2317,Breaker Block,short,10,2.8409090909091055,224.75,225.19,223.5,win,1
2026-04-27 09:15,4270,2317,OB Retest Continuation,long,7,2.941176470588241,220.0,218.81,223.5,win,18
2026-04-27 09:35,4290,2317,Unicorn (Breaker × FVG),short,12,2.717391304347779,224.75,225.21,223.5,win,1
2026-04-27 09:35,4290,2317,Breaker Block,short,9,2.717391304347779,224.75,225.21,223.5,win,1
2026-04-27 09:55,4310,2317,OB Retest Continuation,long,7,1.7391304347826002,221.5,220.35,223.5,win,6
2026-04-27 10:25,4340,2317,OB Retest Continuation,long,10,27.611940298507978,225.5,224.83,244.0,loss,12
2026-04-27 10:35,4350,2317,Breaker Block,short,7,1.538461538461525,224.5,225.15,223.5,loss,1
2026-04-27 11:15,4390,2317,Breaker Block,short,7,1.6129032258064397,224.5,225.12,223.5,loss,61
2026-04-27 11:45,4420,2317,Breaker Block,short,7,1.6129032258064397,224.5,225.12,223.5,loss,31
2026-04-27 12:15,4450,2317,Breaker Block,short,7,2.3809523809523983,225.0,225.63,223.5,loss,2
2026-04-28 09:39,4560,2317,OB Retest Continuation,short,7,14.393939393939469,233.0,233.66,223.5,win,228
2026-04-28 13:19,4780,2317,Breaker Block,short,8,2.34375000000005,225.0,225.64,223.5,loss,3
2026-04-29 09:03,4790,2317,Unicorn (Breaker × FVG),short,11,2.142857142857178,225.0,225.7,223.5,win,3
2026-04-29 09:13,4800,2317,OB Retest Continuation,short,16,3.431372549019669,225.25,224.74,223.5,loss,1
2026-04-29 09:23,4810,2317,Breaker Block,short,8,2.0270270270270023,225.0,225.74,223.5,win,46
2026-04-29 09:33,4820,2317,Unicorn (Breaker × FVG),short,11,2.3076923076922875,225.0,225.65,223.5,win,36
2026-04-29 09:53,4840,2317,Breaker Block,short,7,1.5873015873015988,224.5,225.13,223.5,win,16
2026-04-29 10:03,4850,2317,Unicorn (Breaker × FVG),short,10,2.3809523809523983,225.0,225.63,223.5,win,6
2026-04-29 11:43,4950,2317,Breaker Block,short,7,1.5873015873015988,224.5,225.13,223.5,win,78
2026-04-29 12:03,4970,2317,Unicorn (Breaker × FVG),short,10,2.4193548387096597,225.0,225.62,223.5,win,58
2026-04-29 12:13,4980,2317,Breaker Block,short,7,2.3809523809523983,225.0,225.63,223.5,win,48
2026-04-29 12:33,5000,2317,Unicorn (Breaker × FVG),short,10,2.4193548387096597,225.0,225.62,223.5,win,28
2026-04-29 12:43,5010,2317,Breaker Block,short,7,2.4193548387096597,225.0,225.62,223.5,win,18
2026-04-30 09:17,5070,2317,Liquidity-Sweep Reversal,long,10,8.767772511848284,225.5,223.39,244.0,loss,111
2026-04-30 09:37,5090,2317,OB Retest Continuation,long,14,24.242424242424367,228.0,227.34,244.0,loss,43
2026-04-30 10:07,5120,2317,OB Retest Continuation,long,9,25.000000000000533,228.0,227.36,244.0,loss,13
2026-04-30 10:17,5130,2317,Trendline Break + Shift,short,7,3.4883720930232776,228.0,229.29,223.5,win,38
2026-04-30 10:47,5160,2317,Breaker Block,short,9,2.2727272727272845,225.0,225.66,223.5,win,8
2026-04-30 10:57,5170,2317,OB Retest Continuation,long,9,17.82608695652165,223.5,222.35,244.0,loss,82
2026-04-30 10:57,5170,2317,Trendline Break + Shift,short,8,3.0,228.0,229.5,223.5,win,1
2026-04-30 11:27,5200,2317,Trendline Break + Shift,short,8,4.2056074766355405,228.0,229.07,223.5,win,1
2026-04-30 11:37,5210,2317,OB Retest Continuation,long,8,18.46846846846824,223.5,222.39,244.0,loss,42
2026-04-30 12:27,5260,2317,OB Retest Continuation,long,7,1.8018018018017796,221.5,220.39,223.5,loss,38
2026-05-04 09:01,5320,2317,Liquidity-Sweep Reversal,long,8,17.105263157894942,224.5,223.36,244.0,open,-1
2026-05-04 09:01,5320,2317,Breaker Block,short,8,2.054794520547974,225.0,225.73,223.5,loss,9
2026-05-04 09:01,5320,2317,OB Retest Continuation,long,8,17.226890756302552,223.5,222.31,244.0,open,-1
2026-05-04 09:01,5320,2317,Trendline Break + Shift,long,8,11.021505376344006,223.5,221.64,244.0,open,-1
2026-05-04 09:31,5350,2317,Breaker Block,short,7,2.173913043478268,225.0,225.69,223.5,loss,1
2026-05-04 09:31,5350,2317,OB Retest Continuation,long,7,29.230769230768974,225.0,224.35,244.0,open,-1
2026-05-04 10:01,5380,2317,Breaker Block,short,7,2.4193548387096597,225.0,225.62,223.5,loss,40
2026-05-04 10:11,5390,2317,OB Retest Continuation,long,8,31.666666666666966,225.0,224.4,244.0,open,-1
2026-05-04 10:31,5410,2317,Breaker Block,short,8,2.4193548387096597,225.0,225.62,223.5,loss,10
2026-05-04 10:51,5430,2317,OB Retest Continuation,long,7,31.14754098360586,225.0,224.39,244.0,open,-1
2026-05-04 12:21,5520,2317,Breaker Block,short,7,6.250000000000133,227.5,228.14,223.5,loss,66
2026-05-04 13:01,5560,2317,Breaker Block,short,7,6.349206349206395,227.5,228.13,223.5,loss,26
2026-05-05 09:15,5600,2317,Breaker Block,short,7,8.433734939758908,230.5,231.33,223.5,loss,1
2026-05-05 09:55,5640,2317,Breaker Block,short,7,10.937500000000233,230.5,231.14,223.5,loss,2
2026-05-05 10:55,5700,2317,OB Retest Continuation,long,7,20.491803278688067,231.5,230.89,244.0,win,152
2026-05-05 11:45,5750,2317,OB Retest Continuation,long,14,3.779069767441863,237.5,235.78,244.0,win,102
2026-05-05 12:25,5790,2317,OB Retest Continuation,long,7,4.012345679012334,237.5,235.88,244.0,win,62
2026-05-05 12:55,5820,2317,OB Retest Continuation,long,8,4.037267080745307,237.5,235.89,244.0,win,32
2026-05-07 09:13,6130,2317,Liquidity-Sweep Reversal,short,9,2.4074074074074177,250.5,253.2,244.0,loss,5
2026-05-07 09:33,6150,2317,OB Retest Continuation,short,12,9.243697478991614,255.0,256.19,244.0,loss,12
2026-05-07 09:33,6150,2317,Premium Fade,short,11,27.31092436974795,255.0,256.19,222.5,loss,12
2026-05-07 10:03,6180,2317,OB Retest Continuation,long,11,1.829268292682942,254.25,253.84,255.0,win,1
2026-05-07 12:23,6320,2317,Breaker Block,short,8,8.695652173913,254.0,255.15,244.0,loss,80
2026-05-07 12:33,6330,2317,OB Retest Continuation,long,10,1.988636363636374,253.25,252.37,255.0,loss,55
2026-05-07 12:53,6350,2317,Breaker Block,short,8,8.849557522123929,254.0,255.13,244.0,loss,50
2026-05-07 13:03,6360,2317,OB Retest Continuation,long,9,2.0348837209302,253.25,252.39,255.0,loss,25
2026-05-07 13:23,6380,2317,Breaker Block,short,7,8.482142857142822,253.5,254.62,244.0,loss,20
2026-05-08 09:07,6390,2317,OB Retest Continuation,long,11,2.083333333333353,252.5,251.3,255.0,win,10
2026-05-08 09:17,6400,2317,Premium Fade,short,10,13.008130081300921,255.75,258.21,223.75,open,-1
2026-05-08 09:17,6400,2317,Trendline Break + Shift,long,10,2.4793388429751904,255.0,253.79,258.0,loss,8
2026-05-08 09:57,6440,2317,OB Retest Continuation,long,8,2.1929824561403772,252.5,251.36,255.0,loss,8
2026-05-08 11:47,6550,2317,OB Retest Continuation,long,11,5.459770114942501,250.25,249.38,255.0,loss,58
2026-05-08 12:17,6580,2317,OB Retest Continuation,long,8,8.0645161290322,250.0,249.38,255.0,loss,28
2026-05-11 09:11,6660,2317,Breaker Block,short,7,5.555555555555579,251.5,252.85,244.0,loss,1
2026-05-11 09:11,6660,2317,OB Retest Continuation,short,9,8.203124999999993,254.5,255.78,244.0,open,-1
2026-05-11 09:41,6690,2317,Breaker Block,short,8,6.967213114754105,252.5,253.72,244.0,loss,1
2026-05-11 09:41,6690,2317,OB Retest Continuation,short,9,8.898305084745711,254.5,255.68,244.0,open,-1
2026-05-11 10:11,6720,2317,Breaker Block,short,8,6.465517241379329,251.5,252.66,244.0,loss,81
2026-05-11 10:31,6740,2317,OB Retest Continuation,long,10,2.5862068965517317,252.0,250.84,255.0,loss,191
2026-05-11 10:41,6750,2317,Breaker Block,short,8,6.355932203389794,251.5,252.68,244.0,loss,51
2026-05-11 11:11,6780,2317,Breaker Block,short,7,6.52173913043475,251.5,252.65,244.0,loss,21
2026-05-11 11:31,6800,2317,OB Retest Continuation,long,9,2.7027027027026693,252.0,250.89,255.0,loss,131
2026-05-11 11:41,6810,2317,Breaker Block,short,7,7.3913043478260505,252.5,253.65,244.0,loss,106
