ticker,name,last_close,ma240,ma240_change_pct
3708.TW,上緯投控,116.5,109.34291671117147,0.8698493349684533
8422.TW,可寧衛*,27.850000381469727,24.719583384195964,0.867953771004637
3550.TW,聯穎,20.700000762939453,15.236034270127615,0.8619743262893387
3209.TW,全科,51.099998474121094,35.70020831425985,0.8533879053364668
2317.TW,鴻海,225.0,203.83958333333334,0.8482787054215679
1301.TW,台塑,51.0,40.87750012079875,0.8459854530833866
2231.TW,為升,120.5,96.49500013987223,0.8412581815697706
6197.TW,佳必琪,206.5,153.7625,0.8375117839137358
3048.TW,益登,38.650001525878906,35.018749817212424,0.8374626743779645
3090.TW,日電貿,98.4000015258789,84.59833324750265,0.8368470605020439
5515.TW,建國,40.349998474121094,30.055833315849306,0.8317141434977859
6133.TW,金橋,22.0,18.619999980926515,0.8223628731228061
3057.TW,喬鼎,20.700000762939453,16.20753277937571,0.821312903136473
2887.TW,台新新光金,24.049999237060547,19.498124945163728,0.8208641387847937
2049.TW,上銀,308.5,220.19375,0.8203523699598314
2645.TW,長榮航太,154.5,145.5670833269755,0.8166657528834831
3504.TW,揚明光,65.0,53.863750012715656,0.815347715630077
3432.TW,台端,21.299999237060547,15.518750063578288,0.8133822113370881
2233.TW,宇隆,273.0,208.23958333333334,0.8119011598588077
4916.TW,事欣科,62.5,54.62437491416931,0.8104918063063238
2419.TW,仲琦,30.549999237060547,25.427083309491476,0.8044533828738265
3010.TW,華立,133.5,107.11708345413209,0.7982904606645969
2478.TW,大毅,69.30000305175781,54.90062481562297,0.7955845675129414
6152.TW,百一,13.899999618530273,11.21920834382375,0.7947203137924852
6505.TW,台塑化,54.0,45.737916707992554,0.7891728668752984
9933.TW,中鼎,37.0,30.405786116917927,0.7886295044812863
2312.TW,金寶,28.549999237060547,21.97708327770233,0.7670484342471529
2375.TW,凱美,87.5999984741211,76.11583333015442,0.758954663866529
2605.TW,新興,33.29999923706055,26.80729160308838,0.7508847292414966
2409.TW,友達,17.299999237060547,13.585625000794728,0.750869096997131
1605.TW,華新,30.75,27.987013109525044,0.7469533536671014
2465.TW,麗臺,70.0,59.846186828613284,0.7413701878933976
2867.TW,三商壽,7.820000171661377,6.591689668099085,0.7316069214810428
1419.TW,新紡,63.599998474121094,61.84041689236959,0.71934143453114
6202.TW,盛群,53.70000076293945,43.54520843823751,0.7170082014007706
6525.TW,捷敏-KY,91.19999694824219,76.27791668574015,0.7146471663671994
1304.TW,台聚,13.75,11.306958345572154,0.7125705532804449
3149.TW,正達,47.70000076293945,38.930000042915346,0.7043657570539041
2493.TW,揚博,124.5,108.45055802663167,0.6807948639795836
2535.TW,達欣工,75.69999694824219,63.59375004768371,0.6734650441042822
6108.TW,競國,20.0,14.81479168732961,0.6681861665915223
