symbol,setup,direction,grade,signal_score,entry_date,entry_price,stop_price,tp1_price,tp2_price,stop_mode,exit_date,exit_price,exit_reason,pnl_r,pnl_pct,bars_held,ob_confirmed
2317,A1,long,A,6,2023-11-29,102.5,94.7,103.0,103.5,fixed,2023-12-20,103.5,TP2,0.12820512820512825,0.00975609756097561,15,True
2317,A1,long,A,6,2023-11-30,102.0,94.7,102.75,103.5,fixed,2023-12-20,103.5,TP2,0.2054794520547946,0.014705882352941176,14,True
2317,A1,long,A,7,2024-02-20,103.5,97.9,102.75,102.0,fixed,2024-02-21,102.0,TP2,-0.2678571428571431,-0.014492753623188406,1,True
2317,A1,long,A,6,2024-02-21,103.5,97.9,103.0,102.5,fixed,2024-02-22,102.5,TP2,-0.17857142857142874,-0.00966183574879227,1,True
2317,A1,long,A,7,2024-02-22,103.5,97.9,103.25,103.0,fixed,2024-02-23,103.0,TP2,-0.08928571428571437,-0.004830917874396135,1,True
2317,A1,long,A,6,2024-07-02,212.0,175.73214285714286,214.75,217.5,fixed,2024-07-04,214.75,TP1,0.0758247168882324,0.012971698113207548,2,True
2317,A1,long,A,6,2024-07-03,205.0,180.63392857142858,209.75,214.5,fixed,2024-07-04,214.5,TP2,0.3898864052766583,0.046341463414634146,1,True
2317,A1,short,A,6,2024-08-23,176.0,196.52678571428572,173.75,171.5,fixed,2024-09-04,173.75,TP1,0.10961287516311435,0.01278409090909091,8,True
2317,A1,long,A,7,2024-10-16,204.0,176.1875,205.75,207.5,fixed,2024-10-17,207.5,TP2,0.1258426966292135,0.01715686274509804,1,True
2317,A1,long,A,6,2024-10-17,207.5,176.67857142857142,207.0,206.5,fixed,2024-10-18,206.5,TP2,-0.03244495944380068,-0.004819277108433735,1,True
2317,A1,long,A,6,2024-10-18,210.0,176.69642857142858,208.25,206.5,fixed,2024-10-21,206.5,TP2,-0.10509383378016089,-0.016666666666666666,1,True
2317,A1,long,A,6,2024-10-21,210.0,176.76785714285714,208.5,207.0,fixed,2024-10-22,207.0,TP2,-0.09027404621171412,-0.014285714285714285,1,True
2317,A1,long,A,6,2024-10-23,214.5,176.69642857142858,211.0,207.5,fixed,2024-10-24,207.5,TP2,-0.18516769012753903,-0.03263403263403263,1,True
2317,A1,long,A,6,2024-10-29,213.0,186.70535714285714,215.0,217.0,fixed,2024-10-30,215.0,TP1,0.07606112054329371,0.009389671361502348,1,True
2317,A1,short,A,7,2024-12-30,185.5,200.03571428571428,185.5,185.5,fixed,2024-12-31,185.5,TP2,0.0,0.0,1,True
2317,A1,short,A,7,2024-12-31,184.5,200.02678571428572,182.25,180.0,fixed,2025-01-02,182.25,TP1,0.14491086831512356,0.012195121951219513,1,True
2317,A1,short,A,6,2025-01-02,184.0,200.0,182.0,180.0,fixed,2025-01-03,182.0,TP1,0.125,0.010869565217391304,1,True
2317,A1,short,A,6,2025-03-21,167.0,182.05357142857142,165.75,164.5,fixed,2025-03-24,164.5,TP2,0.16607354685646514,0.014970059880239521,1,True
2317,A1,long,A,6,2025-06-02,154.0,144.42857142857142,158.5,163.0,fixed,2025-06-13,158.5,TP1,0.4701492537313427,0.02922077922077922,9,True
2317,A1,long,A,6,2025-06-03,153.5,144.44642857142858,153.75,154.0,fixed,2025-06-04,154.0,TP2,0.05522682445759376,0.003257328990228013,1,True
2317,A1,long,A,6,2025-06-04,153.5,144.5,153.75,154.0,fixed,2025-06-05,154.0,TP2,0.05555555555555555,0.003257328990228013,1,True
2317,A1,long,A,6,2025-06-05,156.5,144.5,158.25,160.0,fixed,2025-06-13,158.25,TP1,0.14583333333333334,0.011182108626198083,6,True
2317,A1,short,A,7,2025-06-11,156.5,160.5,155.25,154.0,fixed,2025-06-12,154.0,TP2,0.625,0.01597444089456869,1,True
2317,A1,short,A,6,2025-06-12,155.5,160.5,155.5,155.5,fixed,2025-06-16,155.5,TP2,0.0,0.0,2,True
2317,A1,long,A,7,2025-09-08,206.0,195.78571428571428,206.0,206.0,fixed,2025-09-09,206.0,TP2,0.0,0.0,1,True
2317,A1,long,A,6,2025-09-09,204.5,195.75892857142858,205.25,206.0,fixed,2025-09-10,206.0,TP2,0.17160367722165498,0.007334963325183374,1,True
2317,A1,long,A,6,2025-09-26,230.0,202.71428571428572,230.5,231.0,fixed,2025-10-07,231.0,TP2,0.036649214659685875,0.004347826086956522,5,True
2317,A1,long,A,6,2025-09-30,224.0,202.59821428571428,226.0,228.0,fixed,2025-10-02,226.0,TP1,0.09345014601585311,0.008928571428571428,2,True
2317,A1,long,A,6,2025-10-01,219.0,202.52678571428572,217.75,216.5,fixed,2025-10-02,216.5,TP2,-0.15176151761517623,-0.01141552511415525,1,True
2317,A1,long,A,6,2025-10-02,221.5,202.48214285714286,222.5,223.5,fixed,2025-10-03,223.5,TP2,0.10516431924882631,0.009029345372460496,1,True
2317,A1,long,A,6,2025-10-03,226.0,202.49107142857142,225.0,224.0,fixed,2025-10-07,224.0,TP2,-0.08507406000759585,-0.008849557522123894,1,True
2317,A1,short,A,6,2025-12-08,231.5,248.58035714285714,228.25,225.0,fixed,2025-12-11,228.25,TP1,0.1902770517511762,0.014038876889848811,3,True
2317,A1,short,A,6,2025-12-09,233.0,248.50892857142858,231.0,229.0,fixed,2025-12-11,229.0,TP2,0.25791594703511783,0.017167381974248927,2,True
2317,A1,short,A,6,2025-12-10,236.0,248.52678571428572,232.5,229.0,fixed,2025-12-11,229.0,TP2,0.5588025659301493,0.029661016949152543,1,True
2317,A1,long,A,6,2026-01-07,237.5,216.90178571428572,237.0,236.5,fixed,2026-01-08,236.5,TP2,-0.048547897702644144,-0.004210526315789474,1,True
2317,A1,long,A,6,2026-01-08,237.5,216.90178571428572,238.0,238.5,fixed,2026-02-02,216.90178571428572,SL,-1.0,-0.08672932330827064,17,True
2317,A1,long,A,6,2026-01-09,230.0,216.78571428571428,231.75,233.5,fixed,2026-01-12,231.75,TP1,0.13243243243243236,0.007608695652173913,1,True
2317,A1,long,A,6,2026-01-12,233.0,216.75892857142858,235.5,238.0,fixed,2026-02-02,216.75892857142858,SL,-1.0,-0.06970416922133656,15,True
2317,A1,long,A,6,2026-01-13,230.0,216.77678571428572,229.5,229.0,fixed,2026-01-14,229.0,TP2,-0.0756245779878461,-0.004347826086956522,1,True
2317,A1,long,A,6,2026-01-14,228.0,216.76785714285714,228.5,229.0,fixed,2026-01-15,229.0,TP2,0.08903020667726547,0.0043859649122807015,1,True
2317,A1,short,A,7,2026-02-11,222.5,234.86607142857142,219.0,215.5,fixed,2026-02-25,235.0,SL,-1.0108303249097483,-0.056179775280898875,3,True
2317,A1,short,A,6,2026-03-11,212.5,243.25892857142858,211.0,209.5,fixed,2026-03-13,211.0,TP1,0.04876632801161101,0.007058823529411765,2,True
2317,A1,short,A,6,2026-03-12,217.0,243.34821428571428,213.25,209.5,fixed,2026-03-13,213.25,TP1,0.14232463571670625,0.01728110599078341,1,True
2317,A1,short,A,6,2026-03-13,211.5,243.38392857142858,210.5,209.5,fixed,2026-03-18,210.5,TP1,0.031363763651638184,0.004728132387706856,3,True
2317,A1,short,A,6,2026-03-16,216.0,243.375,212.75,209.5,fixed,2026-03-17,212.75,TP1,0.1187214611872146,0.015046296296296295,1,True
2317,A1,short,A,6,2026-03-27,197.0,241.66071428571428,197.25,197.5,fixed,2026-03-30,197.5,TP2,-0.011195521791283488,-0.0025380710659898475,1,True
2317,A1,short,A,7,2026-04-13,200.0,218.05357142857142,195.75,191.5,fixed,2026-04-22,218.05357142857142,SL,-1.0,-0.09026785714285708,7,True
3231,A1,long,A,6,2023-03-09,33.8,30.5,33.4,33.0,fixed,2023-03-10,33.0,TP2,-0.24242424242424176,-0.023668639053254354,1,True
3231,A1,long,A,7,2023-03-14,33.6,30.5,33.55,33.5,fixed,2023-03-15,33.5,TP2,-0.032258064516129475,-0.0029761904761905185,1,True
3231,A1,long,A,6,2023-03-29,39.9,33.75,39.95,40.0,fixed,2023-03-30,40.0,TP2,0.01626016260162625,0.002506265664160437,1,True
3231,A1,long,A,6,2023-03-30,40.3,33.75,40.15,40.0,fixed,2023-03-31,40.0,TP2,-0.045801526717556836,-0.007444168734491245,1,True
3231,A1,long,A,6,2023-05-24,54.1,44.35,53.55,53.0,fixed,2023-05-25,53.0,TP2,-0.11282051282051296,-0.020332717190388195,1,True
3231,A1,long,A,6,2023-06-09,69.4,52.6,72.7,76.0,fixed,2023-06-12,72.7,TP1,0.1964285714285712,0.04755043227665701,1,True
3231,A1,long,A,6,2023-06-12,73.7,52.580357142857146,73.6,73.5,fixed,2023-06-14,73.5,TP2,-0.009469857106620579,-0.002713704206241558,2,True
3231,A1,long,A,6,2023-06-13,71.5,52.56964285714286,72.75,74.0,fixed,2023-06-14,74.0,TP2,0.13206301292330913,0.03496503496503497,1,True
3231,A1,short,A,6,2023-11-01,90.0,111.55535714285715,89.25,88.5,fixed,2023-12-05,89.25,TP1,0.0347941347030072,0.008333333333333333,24,True
3231,A1,short,A,6,2023-11-09,99.1,101.5,95.8,92.5,fixed,2023-11-10,95.8,TP1,1.3749999999999956,0.03329969727547929,1,True
3231,A1,long,A,6,2024-02-01,113.5,94.44285714285714,116.75,120.0,fixed,2024-02-02,120.0,TP2,0.34107946026986496,0.05726872246696035,1,True
3231,A1,long,A,6,2024-02-02,118.0,94.47142857142856,119.0,120.0,fixed,2024-02-05,120.0,TP2,0.08500303582270792,0.01694915254237288,1,True
3231,A1,long,A,6,2024-02-05,121.0,94.46964285714284,120.5,120.0,fixed,2024-02-15,120.0,TP2,-0.03769267012182807,-0.008264462809917356,1,True
3231,A1,long,A,6,2024-02-15,133.0,94.40892857142856,129.0,125.0,fixed,2024-02-16,125.0,TP2,-0.20730183702743968,-0.06015037593984962,1,True
3231,A1,short,A,6,2024-08-13,103.5,114.81785714285714,100.75,98.0,fixed,2024-08-19,100.75,TP1,0.24297885768381208,0.026570048309178744,4,True
3231,A1,short,A,6,2024-08-14,105.0,114.76607142857142,101.5,98.0,fixed,2024-08-15,101.5,TP1,0.35838361674894886,0.03333333333333333,1,True
3231,A1,long,A,6,2024-10-08,101.0,93.5,103.0,105.0,fixed,2024-10-09,105.0,TP2,0.5333333333333333,0.039603960396039604,1,True
3231,A1,long,A,6,2024-10-29,112.5,102.0,114.25,116.0,fixed,2024-11-01,114.25,TP1,0.16666666666666666,0.015555555555555555,2,True
3231,A1,long,A,7,2024-10-30,113.5,102.0,114.75,116.0,fixed,2024-11-01,114.75,TP1,0.10869565217391304,0.011013215859030838,1,True
3231,A1,long,A,7,2024-11-01,107.5,102.0,111.25,115.0,fixed,2024-11-04,115.0,TP2,1.3636363636363635,0.06976744186046512,1,True
3231,A1,long,A,6,2024-11-04,115.5,102.0,114.75,114.0,fixed,2024-11-05,114.0,TP2,-0.1111111111111111,-0.012987012987012988,1,True
3231,A1,long,A,7,2024-11-05,116.0,102.0,115.75,115.5,fixed,2024-11-06,115.5,TP2,-0.03571428571428571,-0.004310344827586207,1,True
3231,A1,short,A,6,2024-12-03,115.5,126.64285714285714,114.5,113.5,fixed,2024-12-04,114.5,TP1,0.08974358974358977,0.008658008658008658,1,True
3231,A1,short,A,6,2025-02-14,112.0,113.51785714285714,107.25,102.5,fixed,2025-02-17,113.51785714285714,SL,-1.0,-0.01355229591836731,1,True
3231,A1,long,A,6,2025-08-18,117.0,113.5,117.5,118.0,fixed,2025-08-19,117.5,TP1,0.14285714285714285,0.004273504273504274,1,True
3231,A1,long,A,6,2025-10-22,141.0,120.0625,146.5,152.0,fixed,2025-10-23,146.5,TP1,0.2626865671641791,0.03900709219858156,1,True
3231,A1,long,A,6,2025-10-23,142.0,120.22321428571429,147.0,152.0,fixed,2025-10-27,147.0,TP1,0.22960229602296028,0.035211267605633804,1,True
3231,A1,long,A,6,2025-10-27,146.5,120.33928571428571,149.25,152.0,fixed,2025-10-28,149.25,TP1,0.10511945392491465,0.01877133105802048,1,True
3231,A1,long,A,6,2025-10-28,146.0,120.4375,150.0,154.0,fixed,2025-10-29,150.0,TP1,0.15647921760391198,0.0273972602739726,1,True
3231,A1,short,A,6,2025-11-19,137.5,157.0625,137.75,138.0,fixed,2025-11-21,138.0,TP2,-0.025559105431309903,-0.0036363636363636364,2,True
3231,A1,short,A,6,2025-11-21,139.5,157.0625,140.5,141.5,fixed,2025-11-24,141.5,TP2,-0.11387900355871886,-0.014336917562724014,1,True
3231,A1,short,A,7,2025-11-24,140.5,157.01785714285714,138.75,137.0,fixed,2025-12-16,138.75,TP1,0.10594594594594597,0.012455516014234875,16,True
3231,A1,short,A,7,2025-11-25,141.5,156.97321428571428,139.25,137.0,fixed,2025-12-16,139.25,TP1,0.14541257934218127,0.015901060070671377,15,True
3231,A1,short,A,7,2025-11-26,141.0,156.91071428571428,139.0,137.0,fixed,2025-12-16,139.0,TP1,0.12570145903479243,0.014184397163120567,14,True
3231,A1,short,A,6,2026-02-03,130.5,161.0,132.0,133.5,fixed,2026-02-04,133.5,TP2,-0.09836065573770492,-0.022988505747126436,1,True
3231,A1,short,A,6,2026-02-11,130.5,146.5,129.5,128.5,fixed,2026-02-23,128.5,TP2,0.125,0.01532567049808429,1,True
